"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.237729108E1,-1.884061761E0,-2.477740676E0,1.896229817E0,3.644801105E0
9.238734308E1,-1.755115453E0,-2.176165558E0,1.991380388E0,3.432451404E0
9.239739608E1,-1.674537313E0,-1.794429792E0,2.062332256E0,3.205817809E0
9.240744908E1,-1.617593034E0,-1.326998987E0,2.068619037E0,2.942230150E0
9.241750208E1,-1.462189829E0,-7.891244370E-1,1.972921897E0,2.579367614E0
9.242755508E1,-1.317947790E0,-3.186928412E-1,1.768280898E0,2.228310759E0
9.243760808E1,-1.248578762E0,7.809212320E-3,1.452378201E0,1.915309988E0
9.244766108E1,-9.584007454E-1,2.257828869E-1,9.806539325E-1,1.389673356E0
9.245771308E1,-4.212568045E-1,2.971922638E-1,3.601591019E-1,6.288840240E-1
9.246776608E1,1.513329577E-1,2.495475793E-1,-2.494550836E-1,3.839316308E-1
9.247781908E1,8.584887868E-1,2.975293193E-1,-8.153639634E-1,1.220796906E0
9.248787208E1,1.541266989E0,4.337752546E-1,-1.308321519E0,2.067696810E0
9.249792508E1,1.985682861E0,6.078854562E-1,-1.630714186E0,2.640395786E0
9.250797808E1,2.139939426E0,8.337503868E-1,-1.880578575E0,2.968342337E0
9.251803108E1,2.110689315E0,1.080791740E0,-2.072538571E0,3.149370778E0
9.252808308E1,1.994008126E0,1.310051856E0,-2.236451229E0,3.270171001E0
9.253813608E1,1.745647641E0,1.424863251E0,-2.332086534E0,3.242861171E0
9.254818908E1,1.497209389E0,1.442342187E0,-2.421561943E0,3.191543386E0
9.255824208E1,1.330169640E0,1.420038860E0,-2.510711955E0,3.176403022E0
9.256829508E1,1.273359847E0,1.330013958E0,-2.496790904E0,3.102313209E0
9.257834808E1,1.324458080E0,1.269138450E0,-2.374888299E0,3.000832558E0
9.258840108E1,1.260985969E0,1.212375727E0,-2.156991223E0,2.777148115E0
9.259845408E1,1.117777718E0,1.194487340E0,-1.906421660E0,2.512104810E0
9.260850608E1,9.817381525E-1,1.275391024E0,-1.606416081E0,2.273984320E0
9.261855908E1,6.938627690E-1,1.358216102E0,-1.316014701E0,2.014470455E0
9.262861208E1,2.895699066E-1,1.419450922E0,-1.056307840E0,1.792896512E0
9.263866508E1,-1.715257323E-1,1.478746659E0,-8.695581508E-1,1.724019761E0
9.264871808E1,-6.642320037E-1,1.508992990E0,-7.027628160E-1,1.792244284E0
9.265877108E1,-9.735807019E-1,1.527439201E0,-6.727462806E-1,1.932231211E0
9.266882408E1,-1.087787349E0,1.413952639E0,-6.837945946E-1,1.910528311E0
9.267887608E1,-1.087634152E0,1.305393526E0,-7.337676769E-1,1.850787753E0
9.268892908E1,-1.124858111E0,1.231760708E0,-7.399844366E-1,1.824860866E0
9.269898208E1,-1.190777282E0,1.206966467E0,-6.475798644E-1,1.814959578E0
9.270903508E1,-1.291096206E0,1.169114956E0,-4.772590971E-1,1.805972159E0
9.271908808E1,-1.458254653E0,1.055279315E0,-3.541507955E-1,1.834541864E0
9.272914108E1,-1.864295248E0,8.950189742E-1,-2.091788775E-1,2.078559968E0
9.273919408E1,-2.291454232E0,8.214866560E-1,-6.478714943E-3,2.434264735E0
9.274924708E1,-2.517525716E0,7.983873037E-1,2.226738127E-1,2.650460647E0
9.275929908E1,-2.381314242E0,8.017613664E-1,3.850916295E-1,2.542002040E0
9.276935208E1,-1.919392977E0,7.479342379E-1,3.180433618E-1,2.084376790E0
9.277940508E1,-1.326416312E0,6.915409859E-1,2.316549897E-2,1.496043385E0
9.278945808E1,-8.083711320E-1,5.719827847E-1,-4.077243009E-1,1.070918904E0
9.279951108E1,-7.070172501E-1,3.170404546E-1,-8.427523215E-1,1.144822920E0
9.280956408E1,-8.507073122E-1,-2.086940245E-2,-1.261132150E0,1.521378573E0
9.281961708E1,-1.157905989E0,-3.837907702E-1,-1.540156018E0,1.964719368E0
9.282966908E1,-1.739686405E0,-7.664487154E-1,-1.642564445E0,2.512363504E0
9.283972208E1,-2.497863284E0,-1.175827486E0,-1.679883568E0,3.231702348E0
9.284977508E1,-3.188705966E0,-1.479576964E0,-1.774376474E0,3.937690389E0
9.285982808E1,-3.721192015E0,-1.598424399E0,-1.920013074E0,4.482039801E0
9.286988108E1,-4.214636205E0,-1.547566195E0,-1.995137224E0,4.913114288E0
9.287993408E1,-4.581596934E0,-1.373971864E0,-1.932534155E0,5.158829074E0
9.288998708E1,-4.618074204E0,-1.249551593E0,-1.760583769E0,5.097807739E0
9.290004008E1,-4.373168254E0,-1.248396183E0,-1.531605196E0,4.798844454E0
9.291009208E1,-3.913762461E0,-1.432956821E0,-1.262295746E0,4.354801075E0
9.292014508E1,-3.361202921E0,-1.774433338E0,-9.337412828E-1,3.913843575E0
9.293019808E1,-2.760520211E0,-2.128010229E0,-6.297797705E-1,3.541965828E0
9.294025108E1,-2.069384583E0,-2.384282143E0,-4.708354922E-1,3.191996233E0
9.295030408E1,-1.410328535E0,-2.615263680E0,-3.856893611E-1,2.996228792E0
9.296035708E1,-7.737497681E-1,-2.776966967E0,-3.878882065E-1,2.908726783E0
9.297041008E1,-1.339298898E-1,-2.909278640E0,-4.005268170E-1,2.939772295E0
9.298046208E1,4.936400717E-1,-3.028754212E0,-4.500865012E-1,3.101549686E0
9.299051508E1,1.022182174E0,-3.133457672E0,-5.761749825E-1,3.345951432E0
9.300056808E1,1.424992182E0,-3.216110404E0,-7.177242328E-1,3.590138845E0
9.301062108E1,1.794594684E0,-3.188765023E0,-8.251856777E-1,3.750963057E0
9.302067408E1,2.106741275E0,-3.038379022E0,-9.031755477E-1,3.806025742E0
9.303072708E1,2.349142862E0,-2.855072027E0,-9.680248238E-1,3.821907969E0
9.304078008E1,2.643280029E0,-2.618791597E0,-1.011634674E0,3.855956879E0
9.305083308E1,2.852664728E0,-2.395563907E0,-1.096094488E0,3.883020166E0
9.306088508E1,2.930365453E0,-2.221006978E0,-1.156914302E0,3.854654899E0
9.307093808E1,2.954031474E0,-2.066474132E0,-1.207250057E0,3.801850863E0
9.308099108E1,3.007808901E0,-1.937998525E0,-1.262488411E0,3.794289084E0
9.309104408E1,2.930505202E0,-1.855902740E0,-1.270925944E0,3.694250732E0
9.310109708E1,2.758373698E0,-1.795659462E0,-1.164295242E0,3.491217806E0
9.311115008E1,2.670880641E0,-1.623968545E0,-9.760847721E-1,3.274693683E0
9.312120308E1,2.584362314E0,-1.406598596E0,-7.213560846E-1,3.029488865E0
9.313125508E1,2.369978245E0,-1.232428168E0,-4.668077838E-1,2.711749542E0
9.314130808E1,2.017274197E0,-1.160829232E0,-3.414079584E-1,2.352334816E0
9.315136108E1,1.615595040E0,-1.148949955E0,-2.838935758E-1,2.002705394E0
9.316141408E1,1.310876752E0,-1.133539472E0,-1.548053268E-1,1.739906401E0
9.317146708E1,1.051788965E0,-1.051352471E0,8.419113457E-3,1.487169435E0
9.318152008E1,8.367359751E-1,-9.710553626E-1,1.439344758E-1,1.289880903E0
9.319157308E1,7.934215558E-1,-8.706029751E-1,2.785308020E-1,1.210391141E0
9.320162608E1,8.877003068E-1,-7.016750877E-1,4.659485355E-1,1.223710669E0
9.321167808E1,9.594760484E-1,-4.763435693E-1,6.154343578E-1,1.235417716E0
9.322173108E1,1.032068061E0,-2.288941355E-1,8.493571901E-1,1.356084306E0
9.323178408E1,1.057146769E0,-3.077224231E-2,1.052844973E0,1.492309874E0
9.324183708E1,8.851737249E-1,5.373660620E-2,1.228293602E0,1.514967101E0
9.325189008E1,5.709706682E-1,1.554231719E-2,1.286253835E0,1.407372728E0
9.326194308E1,9.300171912E-2,-2.430831534E-1,1.140414628E0,1.169736835E0
9.327199608E1,-2.623990649E-1,-6.396140563E-1,9.106073588E-1,1.143313243E0
9.328204808E1,-4.329465580E-1,-9.744949872E-1,6.218740426E-1,1.234427206E0
9.329210108E1,-5.455785495E-1,-1.124737878E0,2.737040716E-1,1.279689480E0
9.330215408E1,-5.184106314E-1,-1.085168819E0,-7.227582470E-2,1.204809007E0
9.331220708E1,-4.311309975E-1,-9.351104084E-1,-2.891233255E-1,1.069531538E0
9.332226008E1,-4.261468309E-1,-7.044951998E-1,-3.637634718E-1,9.001324744E-1
9.333231308E1,-5.448394614E-1,-4.641210979E-1,-2.840144670E-1,7.700147075E-1
9.334236508E1,-7.206956416E-1,-2.593732039E-1,-8.130436420E-2,7.702513008E-1
9.335241808E1,-8.971114004E-1,-8.608417064E-3,1.561323524E-1,9.106372939E-1
9.336247008E1,-1.091010919E0,1.094259632E-1,3.842994779E-1,1.161879923E0
9.337252308E1,-1.041522424E0,1.882146359E-1,5.787462956E-1,1.206292247E0
9.338257608E1,-8.855637342E-1,2.170654558E-1,6.986042762E-1,1.148646366E0
9.339262908E1,-6.772911751E-1,1.759577025E-1,7.746742129E-1,1.043937060E0
9.340268208E1,-4.182700467E-1,1.470688026E-1,8.293100113E-1,9.403904293E-1
9.341273508E1,-1.112169653E-1,1.949390070E-1,8.486818367E-1,8.778560758E-1
9.342278808E1,1.716619724E-1,3.351796505E-1,8.593378025E-1,9.382295507E-1
9.343284108E1,2.958392912E-1,5.914183082E-1,8.766286039E-1,1.098077507E0
9.344289308E1,2.974654019E-1,8.986518493E-1,9.291161352E-1,1.326392704E0
9.345294608E1,2.445036614E-1,1.248162733E0,1.050747576E0,1.649776566E0
9.346299908E1,2.201137555E-1,1.672055024E0,1.145057902E0,2.038473857E0
9.347305208E1,1.830254513E-1,2.072436976E0,1.147328230E0,2.375890444E0
9.348310508E1,1.624818438E-1,2.478671553E0,9.692110777E-1,2.666380154E0
9.349315808E1,1.343970823E-1,2.807846697E0,5.721905436E-1,2.868704877E0
9.350321108E1,2.293424159E-1,3.068049256E0,1.545185208E-1,3.080486999E0
9.351326308E1,3.091843915E-1,3.269542553E0,-2.537386076E-1,3.293916631E0
9.352331608E1,3.205081093E-1,3.409650611E0,-6.077332824E-1,3.478186665E0
9.353336908E1,2.351264817E-1,3.511074659E0,-8.251140493E-1,3.614380019E0
9.354342208E1,3.190650165E-2,3.569867828E0,-7.923665719E-1,3.656886533E0
9.355347508E1,-1.973599005E-1,3.618455851E0,-4.618255176E-1,3.653143370E0
9.356352808E1,-3.552861786E-1,3.745798268E0,8.605054915E-2,3.763593712E0
9.357358108E1,-4.261520934E-1,3.962764467E0,5.896560305E-1,4.028995168E0
9.358363308E1,-5.128183544E-1,4.141434912E0,1.016984730E0,4.295197753E0
9.359368608E1,-5.078651780E-1,4.299049534E0,1.432136895E0,4.559689684E0
9.360373908E1,-4.667481422E-1,4.501616672E0,1.729129111E0,4.844821356E0
9.361379208E1,-4.941908795E-1,4.647374017E0,1.890874498E0,5.041598581E0
9.362384508E1,-5.425707418E-1,4.741286733E0,1.976262850E0,5.165249049E0
9.363389808E1,-6.805223465E-1,4.816664651E0,2.033983786E0,5.272614064E0
9.364395108E1,-9.297078735E-1,4.872296230E0,2.095101222E0,5.384521930E0
9.365400408E1,-1.209883643E0,4.879445329E0,2.130325580E0,5.459953500E0
9.366405608E1,-1.619034957E0,4.812955178E0,2.099543352E0,5.494897089E0
9.367410908E1,-2.147114545E0,4.755232927E0,2.052320215E0,5.606635294E0
9.368416208E1,-2.798016066E0,4.718815590E0,1.966992236E0,5.827964734E0
9.369421508E1,-3.523371938E0,4.674298399E0,1.809976954E0,6.126926792E0
9.370426808E1,-4.185907080E0,4.605967252E0,1.550894430E0,6.414205012E0
9.371432108E1,-4.694051755E0,4.631447079E0,1.276446592E0,6.716676248E0
9.372437408E1,-5.038389022E0,4.729427410E0,9.663235764E-1,6.977580442E0
9.373442708E1,-5.267574733E0,4.810898420E0,6.371880466E-1,7.162268899E0
9.374447908E1,-5.316239939E0,4.812695854E0,3.733784871E-1,7.180798004E0
9.375453208E1,-5.204003804E0,4.755266548E0,2.356059533E-1,7.053348545E0
9.376458508E1,-5.128626178E0,4.683420640E0,2.317258872E-1,6.949167738E0
9.377463808E1,-5.163718243E0,4.587029290E0,3.778739727E-1,6.917196870E0
9.378469108E1,-4.935831783E0,4.656541282E0,5.940202461E-1,6.811657079E0
9.379474408E1,-4.480309711E0,4.929968196E0,8.039040054E-1,6.709994274E0
9.380479708E1,-4.089229801E0,5.369866508E0,1.077072911E0,6.835009344E0
9.381484908E1,-3.641142463E0,5.911270730E0,1.274615244E0,7.058731055E0
9.382490208E1,-3.196954633E0,6.397553251E0,1.270038629E0,7.263759677E0
9.383495508E1,-2.865615141E0,6.624108299E0,9.990823098E-1,7.286201092E0
9.384500808E1,-2.629830848E0,6.557156510E0,5.427549291E-1,7.085682374E0
9.385506108E1,-2.437528789E0,6.224772706E0,4.852662742E-2,6.685184865E0
9.386511408E1,-2.299537423E0,5.698133288E0,-4.297032537E-1,6.159646111E0
9.387516708E1,-2.047520674E0,5.137430331E0,-7.142461628E-1,5.576349962E0
9.388522008E1,-1.819838868E0,4.666548499E0,-8.479844101E-1,5.080114758E0
9.389527208E1,-1.701177812E0,4.203396687E0,-8.764330146E-1,4.618515398E0
9.390532508E1,-1.641460199E0,3.795643442E0,-8.863573475E-1,4.229294276E0
9.391537808E1,-1.630288509E0,3.423419049E0,-9.308135819E-1,3.904363269E0
9.392543108E1,-1.587514372E0,3.156985406E0,-9.987256296E-1,3.672085459E0
9.393548408E1,-1.554222665E0,2.971963423E0,-1.127672961E0,3.538335906E0
9.394553708E1,-1.506557917E0,2.715251652E0,-1.216727809E0,3.335076439E0
9.395559008E1,-1.243398129E0,2.465483158E0,-1.297943296E0,3.051115027E0
9.396564308E1,-9.888881278E-1,2.198224764E0,-1.303425791E0,2.740257403E0
9.397569508E1,-6.892054617E-1,1.933909859E0,-1.111327654E0,2.334536499E0
9.398574808E1,-5.592721438E-1,1.691211233E0,-7.950505900E-1,1.950663017E0
9.399580108E1,-7.116026366E-1,1.465182581E0,-3.723179483E-1,1.670855757E0
9.400585408E1,-9.903867692E-1,1.254808971E0,2.280414104E-2,1.598728099E0
9.401590708E1,-1.022966285E0,1.086837468E0,1.955098414E-1,1.505290604E0
9.402596008E1,-8.439982170E-1,9.385512024E-1,1.608019388E-1,1.272426270E0
9.403601308E1,-5.875492787E-1,7.773867363E-1,3.160244644E-2,9.749579516E-1
9.404606508E1,-4.002693933E-1,5.822978944E-1,-1.595272458E-1,7.243862003E-1
9.405611808E1,-1.018748689E-1,3.115718096E-1,-3.333830935E-1,4.675465415E-1
9.406617108E1,3.988947129E-1,5.060874783E-2,-3.994402581E-1,5.667722269E-1
9.407622408E1,8.778758150E-1,-1.896746857E-1,-3.003394546E-1,9.470196518E-1
9.408627708E1,1.273204896E0,-4.741216274E-1,-9.104421750E-2,1.361664817E0
9.409633008E1,1.538776075E0,-7.400510949E-1,1.363711023E-1,1.712922798E0
9.410638308E1,1.580275519E0,-1.053803624E0,3.939888990E-1,1.939845366E0
9.411643608E1,1.588793743E0,-1.388491085E0,5.481016231E-1,2.180043219E0
9.412648808E1,1.619655347E0,-1.632739223E0,6.129536766E-1,2.380090969E0
9.413654108E1,1.669038591E0,-1.835483970E0,6.491818553E-1,2.564396285E0
9.414659408E1,1.818146684E0,-1.980656302E0,5.955260503E-1,2.753780678E0
9.415664708E1,1.992882537E0,-2.138562407E0,4.834314179E-1,2.962893166E0
9.416670008E1,2.125269347E0,-2.325789375E0,4.092514475E-1,3.177035216E0
9.417675308E1,2.227666372E0,-2.534328275E0,3.548711725E-1,3.392823429E0
9.418680608E1,2.247442825E0,-2.751378674E0,3.514613687E-1,3.569959237E0
9.419685908E1,2.209596137E0,-2.930571568E0,4.261578675E-1,3.694885022E0
9.420691108E1,2.089963274E0,-3.037406922E0,5.191525700E-1,3.723346168E0
9.421696408E1,1.832009847E0,-3.167228558E0,6.028116810E-1,3.708231215E0
9.422701708E1,1.542325920E0,-3.306858021E0,6.977142569E-1,3.714954159E0
9.423707008E1,1.245911847E0,-3.454291763E0,7.819586742E-1,3.754448999E0
9.424712308E1,8.341532600E-1,-3.691257194E0,8.120273229E-1,3.870475385E0
9.425717608E1,4.069580233E-1,-3.921870795E0,7.580956024E-1,4.015145615E0
9.426722908E1,1.093897104E-1,-4.108401067E0,6.672538447E-1,4.163670632E0
9.427728108E1,-1.449349344E-2,-4.219623003E0,5.616946087E-1,4.256868471E0
9.428733408E1,9.613699615E-2,-4.320269664E0,5.098315601E-1,4.351310206E0
9.429738708E1,9.078036189E-2,-4.599840247E0,4.104295152E-1,4.619006794E0
9.430744008E1,1.443490434E-1,-5.006226997E0,3.600481510E-1,5.021232923E0
9.431749308E1,2.084789658E-1,-5.288631141E0,3.019560635E-1,5.301345140E0
9.432754608E1,3.510563028E-1,-5.338300315E0,2.251493776E-1,5.354566557E0
9.433759996E1,6.196849912E-1,-4.953537152E0,2.874853742E-1,5.000418747E0
9.434765296E1,6.329716194E-1,-4.257286381E0,4.368560064E-1,4.326197356E0
9.435770496E1,3.749801856E-1,-3.658009341E0,6.354239416E-1,3.731676040E0
9.436775796E1,-5.128242016E-2,-3.241188819E0,7.814324248E-1,3.334452202E0
9.437781096E1,-4.507507449E-1,-2.969602609E0,8.741645873E-1,3.128239060E0
9.438786396E1,-7.284250760E-1,-2.778610619E0,8.958729601E-1,3.008964676E0
9.439791696E1,-1.007520865E0,-2.788407921E0,8.831377244E-1,3.093581948E0
9.440796996E1,-1.217176875E0,-2.922318223E0,7.712161696E-1,3.258256853E0
9.441802296E1,-1.327198670E0,-3.009443783E0,5.991443074E-1,3.343229291E0
9.442807596E1,-1.328735903E0,-3.059368479E0,4.625779080E-1,3.367380720E0
9.443812796E1,-1.220126796E0,-3.090989344E0,3.610059249E-1,3.342641142E0
9.444818096E1,-1.170764601E0,-3.090008474E0,3.126102751E-1,3.319121466E0
9.445823396E1,-1.219680653E0,-2.953026922E0,3.370680088E-1,3.212725283E0
9.446828696E1,-1.421134189E0,-2.625717916E0,3.813729465E-1,3.009894065E0
9.447833996E1,-1.571983582E0,-2.156120426E0,4.011301035E-1,2.698312998E0
9.448839296E1,-1.597650520E0,-1.691169864E0,4.457993227E-1,2.368813992E0
9.449844596E1,-1.565833481E0,-1.267815225E0,4.049688005E-1,2.055040064E0
9.450849796E1,-1.373858281E0,-8.784147821E-1,2.795004531E-1,1.654454475E0
9.451855096E1,-9.106202227E-1,-4.280658140E-1,1.901649016E-1,1.024027451E0
9.452860396E1,-1.579479128E-1,1.485572845E-2,-3.050609350E-2,1.615514084E-1
9.453865696E1,5.552925289E-1,3.202696160E-1,-2.430068473E-1,6.855470424E-1
9.454870996E1,1.095759442E0,6.141712862E-1,-4.728620640E-1,1.342197324E0
9.455876296E1,1.538593642E0,9.176798585E-1,-7.674295858E-1,1.948936861E0
9.456881596E1,1.758348963E0,1.167293036E0,-1.050713078E0,2.357617883E0
9.457886896E1,1.956766625E0,1.448409404E0,-1.334878988E0,2.776459497E0
9.458892096E1,2.214497273E0,1.751073565E0,-1.480178350E0,3.187661329E0
9.459897396E1,2.404200245E0,1.992415199E0,-1.601890921E0,3.509409019E0
9.460902696E1,2.477282839E0,2.164050128E0,-1.663967886E0,3.686303344E0
9.461907996E1,2.493322336E0,2.326392515E0,-1.629075211E0,3.779238607E0
9.462913296E1,2.396752061E0,2.510259381E0,-1.531058920E0,3.793410605E0
9.463918596E1,2.240304544E0,2.706998015E0,-1.412489666E0,3.787074036E0
9.464923896E1,1.947926220E0,2.905666230E0,-1.283031142E0,3.726054442E0
9.465929196E1,1.687948487E0,3.105903545E0,-1.137878691E0,3.713566324E0
9.466934396E1,1.400799912E0,3.294472741E0,-9.612589375E-1,3.706724940E0
9.467939696E1,9.764598709E-1,3.491415151E0,-8.652985273E-1,3.727223521E0
9.468944996E1,5.020460290E-1,3.658209316E0,-7.226796019E-1,3.762553843E0
9.469950296E1,1.966611582E-1,3.782180813E0,-5.231194673E-1,3.823247480E0
9.470955596E1,2.251294971E-2,3.909217420E0,-2.648666630E-1,3.918244763E0
9.471960896E1,-1.527473992E-1,4.034959746E0,2.473240659E-2,4.037925657E0
9.472966196E1,-3.588097107E-1,4.113181751E0,2.244265155E-1,4.134897312E0
9.473971496E1,-7.102139229E-1,4.146579292E0,3.451271530E-1,4.221094218E0
9.474976696E1,-1.088518835E0,4.146662908E0,4.256655320E-1,4.308233706E0
9.475981996E1,-1.417527627E0,4.224015723E0,4.611651476E-1,4.479326590E0
9.476987296E1,-1.824424254E0,4.327291585E0,4.949691439E-1,4.722178605E0
9.477992596E1,-2.320738258E0,4.380523759E0,5.595324911E-1,4.988776511E0
9.478997896E1,-2.839427217E0,4.382889251E0,5.664957941E-1,5.252902301E0
9.480003196E1,-3.478972276E0,4.247018085E0,4.975622378E-1,5.512529265E0
9.481008496E1,-4.163579487E0,4.010835304E0,4.657397899E-1,5.799923063E0
9.482013796E1,-4.767063598E0,3.780351512E0,5.398697667E-1,6.107979393E0
9.483018996E1,-5.191982514E0,3.629519660E0,6.211391938E-1,6.365210859E0
9.484024296E1,-5.207175919E0,3.763258346E0,6.215427978E-1,6.454696730E0
9.485029596E1,-5.047409522E0,4.011267413E0,4.202757879E-1,6.460900934E0
9.486034896E1,-5.028328303E0,3.857391794E0,-1.118937805E-2,6.337482322E0
9.487040196E1,-5.097891458E0,3.181603938E0,-4.684045123E-1,6.027479052E0
9.488045496E1,-5.020303584E0,2.516250438E0,-7.889320636E-1,5.670747583E0
9.489050796E1,-4.484729621E0,2.485157577E0,-7.473064663E-1,5.181435603E0
9.490055996E1,-3.491495842E0,3.088840200E0,-3.416288370E-1,4.674204452E0
9.491061296E1,-2.875902148E0,3.544538859E0,1.055849272E-1,4.565711014E0
9.492066596E1,-2.735867765E0,3.480800408E0,2.488377638E-1,4.434282821E0
9.493071896E1,-2.619204118E0,3.152006502E0,8.521717474E-2,4.099101995E0
9.494077196E1,-2.372842796E0,2.813869329E0,-1.689520803E-1,3.684669367E0
9.495082496E1,-2.284752154E0,2.567274704E0,-3.248324177E-1,3.452029535E0
9.496087796E1,-2.485570682E0,2.370046219E0,-3.769080126E-1,3.455031165E0
9.497093096E1,-2.760348303E0,2.199453118E0,-4.111687495E-1,3.553333155E0
9.498098296E1,-2.981610451E0,2.115219445E0,-5.098568858E-1,3.691084966E0
9.499103596E1,-3.061279349E0,2.079933399E0,-6.579510708E-1,3.759049589E0
9.500108896E1,-2.982803283E0,2.074214530E0,-7.895945531E-1,3.717921583E0
9.501114196E1,-2.815906207E0,1.998724052E0,-8.319683017E-1,3.551956765E0
9.502119496E1,-2.604749801E0,1.853933836E0,-7.679130775E-1,3.288081917E0
9.503124796E1,-2.459027247E0,1.633964653E0,-7.111143941E-1,3.036830448E0
9.504130096E1,-2.222904400E0,1.404228427E0,-6.391106111E-1,2.705849925E0
9.505135396E1,-1.826532176E0,1.173631491E0,-5.576397474E-1,2.241560339E0
9.506140596E1,-1.461209836E0,8.715051274E-1,-4.154600210E-1,1.751360157E0
9.507145896E1,-1.025092918E0,5.987102978E-1,-1.760954775E-1,1.200116298E0
9.508151196E1,-5.419608772E-1,3.965201586E-1,1.111497223E-1,6.806644470E-1
9.509156496E1,-1.848053437E-1,2.067192462E-1,3.997696026E-1,4.865198834E-1
9.510161796E1,2.444241393E-1,5.831384316E-2,6.043676251E-1,6.545256988E-1
9.511167096E1,7.756869507E-1,-1.175933540E-2,7.306587124E-1,1.065687891E0
9.512172396E1,1.233232160E0,-1.333014603E-1,7.628914887E-1,1.456239769E0
9.513177696E1,1.625389127E0,-3.313443156E-1,6.931217806E-1,1.797803290E0
9.514182896E1,2.013901523E0,-6.017735444E-1,5.741147161E-1,2.178884681E0
9.515188196E1,2.331215299E0,-9.599773009E-1,4.783278219E-1,2.566109642E0
9.516193496E1,2.619719843E0,-1.332650029E0,3.628733794E-1,2.961514012E0
9.517198796E1,2.865919781E0,-1.755450498E0,2.931682100E-1,3.373581220E0
9.518204096E1,2.922465865E0,-2.186012270E0,2.422377191E-1,3.657613359E0
9.519209396E1,3.062028378E0,-2.543040918E0,2.509442963E-1,3.988238701E0
9.520214696E1,3.310709875E0,-2.850927813E0,2.122632837E-1,4.374202209E0
9.521219996E1,3.512150547E0,-3.156143699E0,2.474171828E-1,4.728388708E0
9.522225196E1,3.717560309E0,-3.332051335E0,3.176809806E-1,5.002373632E0
9.523230496E1,3.817215575E0,-3.386343024E0,4.189599451E-1,5.119959107E0
9.524235796E1,3.638317673E0,-3.396535598E0,4.822813437E-1,5.000640445E0
9.525241096E1,3.323577842E0,-3.409662597E0,4.312626330E-1,4.780999494E0
9.526246396E1,2.993910069E0,-3.444579246E0,3.006532673E-1,4.573731089E0
9.527251696E1,2.393716187E0,-3.512201125E0,1.686342476E-1,4.253689156E0
9.528256996E1,1.722331869E0,-3.561641380E0,8.655574858E-2,3.957171753E0
9.529262196E1,1.247688816E0,-3.669807268E0,-7.281501107E-3,3.876114780E0
9.530267496E1,1.333206099E0,-3.813449968E0,-2.321055908E-2,4.039848746E0
9.531272796E1,1.796506723E0,-4.014366730E0,9.190182131E-2,4.398979722E0
9.532278096E1,2.151271330E0,-4.334276377E0,2.298698531E-1,4.844250220E0
9.533283396E1,2.195269874E0,-4.620512786E0,3.819027042E-1,5.129736630E0
9.534288725E1,1.930281077E0,-4.811496590E0,5.134404981E-1,5.209616648E0
9.535294025E1,1.459946253E0,-4.909812843E0,6.545133466E-1,5.163922243E0
9.536299325E1,8.416125530E-1,-4.936641038E0,8.483526385E-1,5.079216340E0
9.537304525E1,2.404696673E-1,-4.878160695E0,1.053763570E0,4.996468262E0
9.538309825E1,-2.402913272E-1,-4.822332650E0,1.276115640E0,4.994106850E0
9.539315125E1,-6.551764208E-1,-4.868884673E0,1.521991058E0,5.143126566E0
9.540320425E1,-1.054383375E0,-5.052160385E0,1.734953084E0,5.444824245E0
9.541325725E1,-1.210411647E0,-5.111379231E0,1.887720948E0,5.581647102E0
9.542331025E1,-1.028350986E0,-4.787871500E0,2.008888121E0,5.293094627E0
9.543336325E1,-9.039836329E-1,-4.145979368E0,2.184077134E0,4.772475694E0
9.544341625E1,-1.212443554E0,-3.433774761E0,2.350283654E0,4.334127563E0
9.545346825E1,-1.857697250E0,-2.997943479E0,2.181751111E0,4.147136613E0
9.546352125E1,-2.425675313E0,-2.777858959E0,1.790317445E0,4.099467975E0
9.547357425E1,-2.860821594E0,-2.517466074E0,1.358607574E0,4.045707622E0
9.548362725E1,-3.325099288E0,-2.305362419E0,1.023633453E0,4.173584383E0
9.549368025E1,-3.869284446E0,-2.262915581E0,8.642348456E-1,4.564980933E0
9.550373325E1,-3.961110874E0,-2.279045564E0,8.527170002E-1,4.648825048E0
9.551378625E1,-3.802610400E0,-2.323604124E0,9.214825952E-1,4.550616678E0
9.552383925E1,-3.719998598E0,-2.310194559E0,1.028860279E0,4.498215417E0
9.553389125E1,-3.579872999E0,-2.078155261E0,1.137058911E0,4.292682488E0
9.554394425E1,-3.428405555E0,-1.683080095E0,1.103277208E0,3.975417444E0
9.555399725E1,-3.294998991E0,-1.250224607E0,9.630896276E-1,3.653439687E0
9.556405025E1,-3.158125613E0,-7.772912805E-1,6.775075221E-1,3.322191380E0
9.557410325E1,-2.847997481E0,-3.381988237E-1,3.033067703E-1,2.884001229E0
9.558415625E1,-2.277951842E0,1.026695786E-1,-2.728193879E-2,2.280427579E0
9.559420925E1,-1.609143223E0,5.007542329E-1,-2.162305830E-1,1.699073976E0
9.560426225E1,-7.724750751E-1,8.012688846E-1,-2.410614055E-1,1.138797685E0
9.561431425E1,1.228231037E-1,1.033807316E0,-1.930346420E-1,1.058822673E0
9.562436725E1,9.231151378E-1,1.147766113E0,-2.039227422E-1,1.486974476E0
9.563442025E1,1.564635971E0,1.145864526E0,-2.019336656E-1,1.949838055E0
